,RSIOverbought,RSIOversold,TSIOverbought,TSIOversold,LowBollinger,HighBollinger,GoldenCross,ChandelierExit,0,1,2
4345,True,False,True,False,False,False,True,False,0,0,1
4346,True,False,True,False,False,False,True,False,0,0,1
4347,False,False,True,False,False,False,True,False,0,0,1
4348,True,False,True,False,False,False,True,False,0,0,1
4349,False,False,True,False,False,False,True,False,0,0,1
4350,False,False,True,False,False,False,True,False,0,0,1
4351,False,False,True,False,False,False,True,False,0,0,1
4352,False,False,True,False,False,False,True,False,0,0,1
4353,False,False,True,False,False,False,True,False,0,0,1
4354,False,False,True,False,False,False,True,False,0,0,1
4355,False,False,True,False,False,False,True,False,0,0,1
4356,False,False,True,False,False,False,True,False,0,0,1
4357,False,False,True,False,False,True,True,False,0,0,1
4358,True,False,True,False,False,True,True,False,0,0,1
4359,True,False,True,False,False,True,True,False,0,0,1
4360,True,False,True,False,False,False,True,False,0,0,1
4361,True,False,True,False,False,False,True,False,0,0,1
4362,True,False,True,False,False,False,True,False,0,0,1
4363,True,False,True,False,False,False,True,False,0,0,1
4364,True,False,True,False,False,False,True,False,0,0,1
4365,True,False,True,False,False,False,True,False,0,0,1
4366,True,False,True,False,False,False,True,False,0,0,1
4367,True,False,True,False,False,False,True,False,0,0,1
4368,True,False,True,False,False,False,True,False,0,0,1
4369,True,False,True,False,False,False,True,False,0,0,1
4370,False,False,True,False,False,False,True,False,0,0,1
4371,False,False,True,False,False,False,True,False,0,0,1
4372,False,False,True,False,False,False,True,False,0,0,1
4373,False,False,True,False,False,False,True,False,0,0,1
4374,False,False,True,False,False,False,True,False,0,0,1
4375,False,False,True,False,False,False,True,False,0,0,1
4376,True,False,True,False,False,True,True,False,0,0,1
4377,True,False,True,False,False,True,True,False,0,0,1
4378,True,False,True,False,False,False,True,False,0,0,1
4379,True,False,True,False,False,False,True,False,0,0,1
4380,True,False,True,False,False,False,True,False,0,0,1
4381,True,False,True,False,False,False,True,False,0,0,1
4382,True,False,True,False,False,False,True,False,0,0,1
4383,False,False,True,False,False,False,True,False,0,0,1
4384,True,False,True,False,False,False,True,False,0,0,1
4385,True,False,True,False,False,False,True,False,0,0,1
4386,False,False,True,False,False,False,True,False,0,0,1
4387,False,False,True,False,False,False,True,False,0,0,1
4388,False,False,True,False,False,False,True,False,0,0,1
4389,False,False,False,False,False,False,True,False,0,0,1
4390,False,False,False,False,False,False,True,False,0,0,1
4391,False,False,False,False,False,False,True,False,0,0,1
4392,False,False,False,False,False,False,True,False,0,0,1
4393,False,False,False,False,False,False,True,False,0,0,1
4394,False,False,False,False,False,False,True,False,0,0,1
4395,False,False,False,False,False,False,True,False,0,0,1
4396,False,False,False,False,False,False,True,False,0,0,1
4397,False,False,False,False,False,False,True,False,0,0,1
4398,False,False,False,False,False,False,True,False,0,0,1
4399,False,False,False,False,False,False,True,False,0,0,1
4400,False,False,False,False,False,False,True,False,0,0,1
4401,False,False,False,False,False,False,True,False,0,0,1
4402,False,False,False,False,False,False,True,True,0,1,0
4403,False,False,False,False,False,False,True,False,0,0,1
4404,False,False,False,False,False,False,True,False,0,0,1
4405,False,False,False,False,False,False,True,False,0,0,1
4406,False,False,False,False,False,False,True,False,0,0,1
4407,False,False,False,False,False,False,True,False,0,0,1
4408,False,False,False,False,False,False,True,False,0,0,1
4409,False,False,False,False,False,False,True,False,0,0,1
4410,False,False,False,False,False,False,True,False,0,0,1
4411,False,False,False,False,False,False,True,False,0,0,1
4412,False,False,False,False,False,False,True,False,0,0,1
4413,False,False,False,False,False,False,True,False,0,0,1
4414,True,False,False,False,False,False,True,False,0,0,1
4415,True,False,False,False,False,False,True,False,0,0,1
4416,True,False,False,False,False,False,True,False,0,0,1
4417,True,False,False,False,False,False,True,False,0,0,1
4418,True,False,True,False,False,False,True,False,0,0,1
4419,True,False,True,False,False,False,True,False,0,0,1
4420,False,False,False,False,False,False,True,True,0,1,0
4421,False,False,False,False,False,False,True,True,0,1,0
4422,False,False,False,False,False,False,True,True,0,1,0
4423,False,False,False,False,False,False,True,True,0,1,0
4424,False,False,False,False,False,False,True,True,0,1,0
4425,False,False,False,False,False,False,True,True,0,1,0
4426,False,False,False,False,False,False,True,True,0,1,0
4427,False,False,False,False,False,False,True,True,0,1,0
4428,False,False,False,False,False,False,True,True,0,1,0
4429,False,True,False,False,True,False,True,True,0,1,0
4430,False,True,False,False,False,False,True,True,0,1,0
4431,False,False,False,False,False,False,True,True,0,1,0
4432,False,True,False,False,False,False,True,True,0,1,0
4433,False,True,False,False,False,False,True,False,0,0,1
4434,False,True,False,False,False,False,True,True,0,1,0
4435,False,False,False,False,False,False,True,True,0,1,0
4436,False,True,False,False,False,False,True,True,0,1,0
4437,False,False,False,False,False,False,True,False,0,0,1
4438,False,False,False,False,False,False,True,False,0,0,1
4439,False,False,False,False,False,False,True,False,0,0,1
4440,False,False,False,False,False,False,True,True,0,1,0
4441,False,False,False,False,False,False,True,False,0,0,1
4442,False,False,False,False,False,False,True,False,0,0,1
4443,False,False,False,False,False,False,True,False,0,0,1
4444,False,False,False,False,False,False,True,False,0,0,1
4445,False,False,False,False,False,False,True,False,0,0,1
4446,False,False,False,False,False,False,True,False,0,0,1
4447,False,False,False,False,False,False,True,False,0,0,1
4448,False,False,False,False,False,False,True,False,0,0,1
4449,False,False,False,False,False,False,True,False,0,0,1
4450,False,False,False,False,False,False,True,False,0,0,1
4451,False,False,False,False,False,False,True,False,0,0,1
4452,False,False,False,False,False,True,True,False,0,0,1
4453,False,False,False,False,False,False,True,False,0,0,1
4454,False,False,False,False,False,False,True,False,0,0,1
4455,False,False,False,False,False,False,True,False,0,0,1
4456,False,False,False,False,False,False,True,False,0,0,1
4457,False,False,False,False,False,False,True,False,0,0,1
4458,False,False,False,False,False,False,True,False,0,0,1
4459,False,False,False,False,False,False,True,True,0,1,0
4460,False,False,False,False,True,False,True,True,0,1,0
4461,False,False,False,False,True,False,True,True,0,1,0
4462,False,False,False,False,False,False,True,True,0,1,0
4463,False,False,False,False,False,False,True,False,0,0,1
4464,False,False,False,False,False,False,True,False,0,0,1
4465,False,False,False,False,False,False,True,False,0,0,1
4466,False,True,False,False,False,False,True,False,0,0,1
4467,False,False,False,False,False,False,True,False,0,0,1
4468,False,False,False,False,False,False,True,False,0,0,1
4469,False,False,False,False,False,False,True,False,0,0,1
4470,False,False,False,False,False,False,True,False,0,0,1
4471,False,False,False,False,False,False,True,False,0,0,1
4472,False,False,False,False,False,False,True,False,0,0,1
4473,True,False,False,False,False,False,True,False,0,0,1
4474,True,False,False,False,False,False,True,False,0,0,1
4475,True,False,False,False,False,False,True,False,0,0,1
4476,True,False,False,False,False,False,True,False,0,0,1
4477,True,False,False,False,False,False,True,False,0,0,1
4478,False,False,False,False,False,False,True,False,0,0,1
4479,False,False,False,False,False,False,True,False,0,0,1
4480,False,False,False,False,False,False,True,True,0,1,0
4481,False,False,False,False,False,False,True,True,0,1,0
4482,False,False,False,False,False,False,True,True,0,1,0
4483,False,False,False,False,False,False,True,True,0,1,0
4484,True,False,False,False,False,True,True,False,0,0,1
4485,True,False,True,False,False,True,True,False,0,0,1
4486,True,False,True,False,False,True,True,False,0,0,1
4487,True,False,True,False,False,False,True,False,0,0,1
4488,True,False,True,False,False,False,True,False,0,0,1
4489,True,False,True,False,False,False,True,False,0,0,1
4490,True,False,True,False,False,False,True,False,0,0,1
4491,True,False,True,False,False,False,True,False,0,0,1
4492,True,False,True,False,False,False,True,False,0,0,1
4493,True,False,True,False,False,False,True,False,0,0,1
4494,True,False,True,False,False,False,True,False,0,0,1
4495,True,False,True,False,False,False,True,False,0,0,1
4496,True,False,True,False,False,False,True,False,0,0,1
4497,True,False,True,False,False,False,True,False,0,0,1
4498,False,False,True,False,False,False,True,False,0,0,1
4499,False,False,True,False,False,False,True,False,0,0,1
4500,False,False,True,False,False,False,True,False,0,0,1
4501,False,False,True,False,False,False,True,False,0,0,1
4502,True,False,True,False,False,False,True,False,0,0,1
4503,True,False,True,False,False,True,True,False,0,0,1
4504,True,False,True,False,False,True,True,False,0,0,1
4505,True,False,True,False,False,True,True,False,0,0,1
4506,False,False,True,False,False,False,True,False,0,0,1
4507,False,False,True,False,False,False,True,False,0,0,1
4508,False,False,True,False,False,False,True,False,0,0,1
4509,False,False,True,False,False,False,True,True,0,0,1
4510,False,False,True,False,False,False,True,False,0,0,1
4511,False,False,True,False,False,False,True,False,0,0,1
4512,False,False,True,False,False,False,True,False,0,0,1
4513,False,False,True,False,False,False,True,False,0,0,1
4514,False,False,False,False,False,False,True,False,0,0,1
4515,False,False,False,False,False,False,True,False,0,0,1
4516,False,False,False,False,False,False,True,False,0,0,1
4517,False,False,False,False,False,False,True,False,0,0,1
4518,False,False,False,False,False,False,True,False,0,0,1
4519,False,False,True,False,False,False,True,False,0,0,1
4520,False,False,True,False,False,False,True,False,0,0,1
4521,False,False,False,False,False,False,True,False,0,0,1
4522,False,False,False,False,False,False,True,False,0,0,1
4523,False,False,False,False,False,False,True,False,0,0,1
4524,False,False,False,False,False,False,True,False,0,0,1
4525,False,False,False,False,False,False,True,False,0,0,1
4526,False,False,False,False,False,False,True,False,0,0,1
4527,False,False,False,False,False,False,True,False,0,0,1
4528,False,False,False,False,False,False,True,False,0,0,1
4529,False,False,False,False,False,True,True,False,0,0,1
4530,False,False,False,False,False,True,True,False,0,0,1
4531,True,False,True,False,False,True,True,False,0,0,1
4532,True,False,True,False,False,True,True,False,0,0,1
4533,True,False,True,False,False,True,True,False,0,0,1
4534,True,False,True,False,False,True,True,False,0,0,1
4535,True,False,True,False,False,True,True,False,0,0,1
4536,True,False,True,False,False,True,True,False,0,0,1
4537,True,False,True,False,False,True,True,False,0,0,1
4538,True,False,True,False,False,False,True,False,0,0,1
4539,True,False,True,False,False,False,True,False,0,0,1
4540,True,False,True,False,False,False,True,False,0,0,1
4541,True,False,True,False,False,False,True,False,0,0,1
4542,True,False,True,False,False,False,True,False,0,0,1
4543,True,False,True,False,False,False,True,False,0,0,1
4544,True,False,True,False,False,False,True,False,0,0,1
4545,True,False,True,False,False,False,True,False,0,0,1
4546,True,False,True,False,False,False,True,False,0,0,1
4547,True,False,True,False,False,False,True,False,0,0,1
4548,True,False,True,False,False,False,True,False,0,0,1
4549,True,False,True,False,False,False,True,False,0,0,1
4550,True,False,True,False,False,False,True,False,0,0,1
4551,False,False,True,False,False,False,True,False,0,0,1
4552,True,False,True,False,False,False,True,False,0,0,1
4553,False,False,True,False,False,False,True,False,0,0,1
4554,False,False,True,False,False,False,True,False,0,0,1
4555,False,False,True,False,False,False,True,False,0,0,1
4556,False,False,True,False,False,False,True,False,0,0,1
4557,False,False,False,False,False,False,True,False,0,0,1
4558,False,False,False,False,False,False,True,False,0,0,1
4559,False,False,True,False,False,False,True,False,0,0,1
4560,False,False,True,False,False,False,True,False,0,0,1
4561,False,False,True,False,False,False,True,False,0,0,1
4562,False,False,True,False,False,False,True,False,0,0,1
4563,False,False,True,False,False,False,True,False,0,0,1
4564,False,False,True,False,False,False,True,False,0,0,1
4565,False,False,True,False,False,False,True,False,0,0,1
4566,False,False,True,False,False,False,True,False,0,0,1
4567,False,False,True,False,False,False,True,False,0,0,1
4568,True,False,True,False,False,False,True,False,0,0,1
4569,True,False,True,False,False,False,True,False,0,0,1
4570,True,False,True,False,False,False,True,False,0,0,1
4571,True,False,True,False,False,False,True,False,0,0,1
4572,True,False,True,False,False,False,True,False,0,0,1
4573,True,False,True,False,False,False,True,False,0,0,1
4574,True,False,True,False,False,False,True,False,0,0,1
4575,True,False,True,False,False,False,True,False,0,0,1
