,RSIOverbought,RSIOversold,TSIOverbought,TSIOversold,LowBollinger,HighBollinger,GoldenCross,ChandelierExit
4462,False,False,False,False,False,False,True,True
4463,False,False,False,False,False,False,True,False
4464,False,False,False,False,False,False,True,False
4465,False,False,False,False,False,False,True,False
4466,False,True,False,False,False,False,True,False
4467,False,False,False,False,False,False,True,False
4468,False,False,False,False,False,False,True,False
4469,False,False,False,False,False,False,True,False
4470,False,False,False,False,False,False,True,False
4471,False,False,False,False,False,False,True,False
4472,False,False,False,False,False,False,True,False
4473,True,False,False,False,False,False,True,False
4474,True,False,False,False,False,False,True,False
4475,True,False,False,False,False,False,True,False
4476,True,False,False,False,False,False,True,False
4477,True,False,False,False,False,False,True,False
4478,False,False,False,False,False,False,True,False
4479,False,False,False,False,False,False,True,False
4480,False,False,False,False,False,False,True,True
4481,False,False,False,False,False,False,True,True
4482,False,False,False,False,False,False,True,True
4483,False,False,False,False,False,False,True,True
4484,True,False,False,False,False,True,True,False
4485,True,False,True,False,False,True,True,False
4486,True,False,True,False,False,True,True,False
4487,True,False,True,False,False,False,True,False
4488,True,False,True,False,False,False,True,False
4489,True,False,True,False,False,False,True,False
4490,True,False,True,False,False,False,True,False
4491,True,False,True,False,False,False,True,False
4492,True,False,True,False,False,False,True,False
4493,True,False,True,False,False,False,True,False
4494,True,False,True,False,False,False,True,False
4495,True,False,True,False,False,False,True,False
4496,True,False,True,False,False,False,True,False
4497,True,False,True,False,False,False,True,False
4498,False,False,True,False,False,False,True,False
4499,False,False,True,False,False,False,True,False
4500,False,False,True,False,False,False,True,False
4501,False,False,True,False,False,False,True,False
4502,True,False,True,False,False,False,True,False
4503,True,False,True,False,False,True,True,False
4504,True,False,True,False,False,True,True,False
4505,True,False,True,False,False,True,True,False
4506,False,False,True,False,False,False,True,False
4507,False,False,True,False,False,False,True,False
4508,False,False,True,False,False,False,True,False
4509,False,False,True,False,False,False,True,True
4510,False,False,True,False,False,False,True,False
4511,False,False,True,False,False,False,True,False
4512,False,False,True,False,False,False,True,False
4513,False,False,True,False,False,False,True,False
4514,False,False,False,False,False,False,True,False
4515,False,False,False,False,False,False,True,False
4516,False,False,False,False,False,False,True,False
4517,False,False,False,False,False,False,True,False
4518,False,False,False,False,False,False,True,False
4519,False,False,True,False,False,False,True,False
4520,False,False,True,False,False,False,True,False
4521,False,False,False,False,False,False,True,False
4522,False,False,False,False,False,False,True,False
4523,False,False,False,False,False,False,True,False
4524,False,False,False,False,False,False,True,False
4525,False,False,False,False,False,False,True,False
4526,False,False,False,False,False,False,True,False
4527,False,False,False,False,False,False,True,False
4528,False,False,False,False,False,False,True,False
4529,False,False,False,False,False,True,True,False
4530,False,False,False,False,False,True,True,False
4531,True,False,True,False,False,True,True,False
4532,True,False,True,False,False,True,True,False
4533,True,False,True,False,False,True,True,False
4534,True,False,True,False,False,True,True,False
4535,True,False,True,False,False,True,True,False
4536,True,False,True,False,False,True,True,False
4537,True,False,True,False,False,True,True,False
4538,True,False,True,False,False,False,True,False
4539,True,False,True,False,False,False,True,False
4540,True,False,True,False,False,False,True,False
4541,True,False,True,False,False,False,True,False
4542,True,False,True,False,False,False,True,False
4543,True,False,True,False,False,False,True,False
4544,True,False,True,False,False,False,True,False
4545,True,False,True,False,False,False,True,False
4546,True,False,True,False,False,False,True,False
4547,True,False,True,False,False,False,True,False
4548,True,False,True,False,False,False,True,False
4549,True,False,True,False,False,False,True,False
4550,True,False,True,False,False,False,True,False
4551,False,False,True,False,False,False,True,False
4552,True,False,True,False,False,False,True,False
4553,False,False,True,False,False,False,True,False
4554,False,False,True,False,False,False,True,False
4555,False,False,True,False,False,False,True,False
4556,False,False,True,False,False,False,True,False
4557,False,False,False,False,False,False,True,False
4558,False,False,False,False,False,False,True,False
4559,False,False,True,False,False,False,True,False
4560,False,False,True,False,False,False,True,False
4561,False,False,True,False,False,False,True,False
4562,False,False,True,False,False,False,True,False
4563,False,False,True,False,False,False,True,False
4564,False,False,True,False,False,False,True,False
4565,False,False,True,False,False,False,True,False
4566,False,False,True,False,False,False,True,False
4567,False,False,True,False,False,False,True,False
4568,True,False,True,False,False,False,True,False
4569,True,False,True,False,False,False,True,False
4570,True,False,True,False,False,False,True,False
4571,True,False,True,False,False,False,True,False
4572,True,False,True,False,False,False,True,False
4573,True,False,True,False,False,False,True,False
4574,True,False,True,False,False,False,True,False
4575,True,False,True,False,False,False,True,False
4576,True,False,True,False,False,False,True,False
4577,True,False,True,False,False,False,True,False
4578,True,False,True,False,False,False,True,False
4579,False,False,True,False,False,False,True,False
4580,False,False,True,False,False,False,True,False
4581,False,False,True,False,False,False,True,False
4582,True,False,True,False,False,False,True,False
4583,False,False,True,False,False,False,True,False
4584,False,False,False,False,False,False,True,True
4585,False,False,False,False,False,False,True,False
4586,False,False,False,False,False,False,True,True
4587,False,False,False,False,True,False,True,True
4588,False,False,False,False,True,False,True,True
4589,False,True,False,False,True,False,True,True
4590,False,True,False,False,True,False,True,True
4591,False,False,False,False,False,False,True,True
4592,False,False,False,False,False,False,True,False
4593,False,False,False,False,False,False,True,False
4594,False,False,False,False,False,False,True,False
4595,False,False,False,False,False,False,True,False
4596,False,False,False,False,False,False,True,False
4597,False,False,False,False,False,False,True,False
4598,False,False,False,False,False,False,True,False
4599,False,False,False,False,False,False,True,False
4600,False,False,False,False,False,False,True,False
4601,False,False,False,False,False,False,True,False
4602,False,False,False,False,False,False,True,False
4603,True,False,False,False,False,False,True,False
4604,False,False,False,False,False,False,True,False
4605,False,False,False,False,False,False,True,False
4606,False,False,False,False,False,False,True,False
4607,False,False,False,False,False,False,True,False
4608,True,False,False,False,False,False,True,False
